Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2013-116764,2013-08-28,2013-09-03,Standard Class,EM-13825,OFF-LA-10002473,9.22,4,0.2,3.34
CA-2013-152457,2013-09-13,2013-09-19,Standard Class,SC-20695,OFF-PA-10003790,68.52,3,0.0,31.52
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,EM-14140,OFF-AP-10002684,364.74,3,0.0,109.42
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,EM-14140,FUR-FU-10001037,47.4,5,0.0,21.33
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,EM-14140,OFF-ST-10000876,49.76,4,0.0,13.93
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,EM-14140,OFF-AR-10003732,5.56,2,0.0,1.45
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,EM-14140,OFF-PA-10000994,629.1,6,0.0,301.97
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,EM-14140,OFF-AR-10000940,14.7,5,0.0,3.97
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,EM-14140,OFF-PA-10004888,45.36,7,0.0,21.77
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,EM-14140,TEC-PH-10000441,125.99,1,0.0,35.28
CA-2014-137001,2014-06-11,2014-06-14,Second Class,GZ-14545,OFF-AR-10001231,14.7,7,0.0,4.12
CA-2014-156363,2014-10-23,2014-10-29,Standard Class,ML-17395,TEC-PH-10003988,32.7,5,0.4,-6.54
CA-2014-156363,2014-10-23,2014-10-29,Standard Class,ML-17395,OFF-EN-10003068,31.68,4,0.2,11.09
CA-2014-122056,2014-06-14,2014-06-18,Standard Class,PG-18895,OFF-AR-10004260,181.86,7,0.0,50.92
US-2011-143721,2011-11-23,2011-11-26,Second Class,DK-12835,FUR-CH-10001973,155.37,2,0.3,-35.51
CA-2014-122987,2014-08-17,2014-08-17,Same Day,SJ-20215,OFF-BI-10002824,13.43,3,0.7,-11.19
CA-2014-122987,2014-08-17,2014-08-17,Same Day,SJ-20215,OFF-ST-10004950,67.14,4,0.2,-0.84
CA-2013-133368,2013-01-14,2013-01-20,Standard Class,AG-10675,OFF-PA-10004039,89.57,2,0.2,32.47
CA-2013-133368,2013-01-14,2013-01-20,Standard Class,AG-10675,FUR-FU-10003374,315.78,8,0.2,31.58
CA-2013-123337,2013-09-17,2013-09-23,Standard Class,KD-16495,FUR-BO-10001918,273.67,2,0.15,-12.88
CA-2013-123337,2013-09-17,2013-09-23,Standard Class,KD-16495,OFF-AP-10002287,17.48,4,0.0,4.54
US-2013-150357,2013-10-11,2013-10-15,Standard Class,EB-13975,OFF-SU-10004498,20.61,2,0.2,-4.38
US-2013-150357,2013-10-11,2013-10-15,Standard Class,EB-13975,OFF-BI-10002557,4.1,3,0.7,-2.73
CA-2012-144519,2012-11-13,2012-11-17,Standard Class,AW-10930,TEC-PH-10004908,339.96,5,0.2,42.5
CA-2012-144519,2012-11-13,2012-11-17,Standard Class,AW-10930,FUR-FU-10000794,63.98,7,0.0,21.75
CA-2011-120670,2011-11-02,2011-11-06,Standard Class,JK-16120,TEC-AC-10004171,799.92,10,0.2,239.98
CA-2013-157217,2013-07-20,2013-07-22,First Class,TC-21535,TEC-PH-10002070,35.98,2,0.2,4.5
CA-2013-157217,2013-07-20,2013-07-22,First Class,TC-21535,TEC-AC-10003095,389.97,3,0.0,132.59
CA-2013-108224,2013-05-15,2013-05-15,Same Day,TH-21235,TEC-AC-10003832,185.53,7,0.2,48.7
CA-2012-162782,2012-02-21,2012-02-27,Standard Class,PW-19240,OFF-BI-10003527,2541.98,2,0.0,1270.99
CA-2014-159282,2014-10-17,2014-10-22,Standard Class,GH-14410,TEC-MA-10001148,599.98,5,0.7,-479.99
CA-2014-155936,2014-06-23,2014-06-30,Standard Class,JK-15730,OFF-BI-10002432,3.04,3,0.8,-5.01
CA-2014-169439,2014-09-10,2014-09-14,Standard Class,LC-17140,OFF-AR-10001374,25.92,5,0.2,3.89
CA-2014-169439,2014-09-10,2014-09-14,Standard Class,LC-17140,FUR-FU-10000723,66.11,2,0.2,-9.09
CA-2014-151183,2014-10-15,2014-10-20,Standard Class,BK-11260,TEC-AC-10003614,46.36,4,0.0,15.3
CA-2013-149965,2013-06-21,2013-06-26,Standard Class,BS-11365,TEC-AC-10004877,6.9,1,0.0,0.55
CA-2013-149965,2013-06-21,2013-06-26,Standard Class,BS-11365,FUR-FU-10004270,57.69,3,0.0,23.65
CA-2011-158281,2011-09-02,2011-09-07,Standard Class,AG-10525,TEC-MA-10002210,559.71,3,0.4,-121.27
CA-2013-153661,2013-01-30,2013-01-31,First Class,SC-20725,OFF-ST-10000675,305.01,9,0.0,76.25
CA-2013-153661,2013-01-30,2013-01-31,First Class,SC-20725,OFF-BI-10004781,50.78,2,0.2,17.77
CA-2013-153661,2013-01-30,2013-01-31,First Class,SC-20725,OFF-LA-10004689,26.01,9,0.0,12.22
CA-2014-109183,2014-12-05,2014-12-10,Standard Class,LR-16915,TEC-MA-10001856,649.0,2,0.5,-272.58
CA-2013-113656,2013-01-23,2013-01-29,Standard Class,CB-12415,FUR-FU-10000719,59.99,7,0.0,21.6
CA-2012-148964,2012-05-26,2012-05-31,Standard Class,RD-19900,FUR-FU-10003849,20.24,1,0.0,7.89
CA-2011-111899,2011-05-04,2011-05-05,First Class,NC-18340,OFF-AR-10001725,37.84,2,0.2,2.84
CA-2011-111899,2011-05-04,2011-05-05,First Class,NC-18340,OFF-FA-10000840,5.47,6,0.2,1.85
CA-2012-101126,2012-02-10,2012-02-14,Second Class,NB-18655,OFF-ST-10000943,77.24,5,0.2,7.72
CA-2011-163468,2011-11-18,2011-11-21,First Class,JK-15730,FUR-TA-10002533,292.1,4,0.5,-175.26
CA-2011-163468,2011-11-18,2011-11-21,First Class,JK-15730,FUR-FU-10001546,8.54,2,0.6,-7.48
CA-2011-163468,2011-11-18,2011-11-21,First Class,JK-15730,FUR-BO-10003546,424.12,6,0.3,-30.29
CA-2011-163468,2011-11-18,2011-11-21,First Class,JK-15730,OFF-BI-10004728,2.89,3,0.8,-4.92
CA-2011-163468,2011-11-18,2011-11-21,First Class,JK-15730,OFF-ST-10000025,381.72,5,0.2,-66.8
US-2014-117450,2014-09-05,2014-09-09,Standard Class,DO-13645,FUR-CH-10003817,97.18,2,0.2,6.07
US-2014-117450,2014-09-05,2014-09-09,Standard Class,DO-13645,OFF-PA-10000289,10.37,2,0.2,3.63
CA-2011-137274,2011-03-29,2011-04-02,Standard Class,MG-18145,FUR-TA-10001889,890.84,3,0.3,-152.72
CA-2013-144092,2013-11-06,2013-11-08,Second Class,LH-17155,TEC-AC-10002305,72.0,4,0.0,12.96
CA-2013-144092,2013-11-06,2013-11-08,Second Class,LH-17155,FUR-CH-10004875,113.89,2,0.2,9.97
CA-2013-144092,2013-11-06,2013-11-08,Second Class,LH-17155,OFF-EN-10001434,158.13,3,0.0,77.48
CA-2014-112172,2014-06-11,2014-06-15,Second Class,MM-18280,OFF-FA-10004395,14.13,3,0.0,0.71
CA-2012-121699,2012-08-10,2012-08-14,Standard Class,BD-11320,OFF-BI-10004632,64.75,5,0.0,29.14
CA-2012-162761,2012-10-09,2012-10-13,Standard Class,SC-20575,OFF-BI-10000145,1.87,2,0.7,-1.31
CA-2012-162761,2012-10-09,2012-10-13,Standard Class,SC-20575,OFF-BI-10002498,11.21,2,0.7,-8.6
CA-2012-162761,2012-10-09,2012-10-13,Standard Class,SC-20575,OFF-AR-10001761,37.38,8,0.2,7.48
CA-2013-121377,2013-05-29,2013-06-03,Standard Class,TN-21040,TEC-PH-10001817,286.4,1,0.2,25.06
CA-2014-115322,2014-05-12,2014-05-17,Second Class,ZC-21910,OFF-AR-10004456,43.92,3,0.0,12.74
CA-2013-132066,2013-10-17,2013-10-21,Standard Class,NB-18655,FUR-TA-10001539,142.18,1,0.4,-37.92
CA-2014-158120,2014-11-18,2014-11-22,Standard Class,KH-16330,OFF-PA-10003205,19.61,3,0.2,6.62
CA-2014-158120,2014-11-18,2014-11-22,Standard Class,KH-16330,OFF-BI-10002813,4.16,7,0.7,-3.46
CA-2014-100097,2014-11-27,2014-11-30,Second Class,MN-17935,TEC-PH-10002310,979.95,5,0.0,264.59
CA-2014-100097,2014-11-27,2014-11-30,Second Class,MN-17935,FUR-FU-10003623,135.3,5,0.0,37.88
CA-2014-167626,2014-09-04,2014-09-08,Standard Class,MY-18295,OFF-PA-10003424,8.9,3,0.2,3.34
CA-2014-167626,2014-09-04,2014-09-08,Standard Class,MY-18295,TEC-AC-10004353,100.8,2,0.2,21.42
US-2014-126053,2014-12-06,2014-12-09,First Class,CS-11950,FUR-FU-10001934,41.96,2,0.0,10.91
US-2014-126053,2014-12-06,2014-12-09,First Class,CS-11950,OFF-LA-10003766,9.45,3,0.0,4.54
US-2014-128447,2014-11-11,2014-11-18,Standard Class,MC-17845,OFF-AP-10004540,400.8,5,0.0,112.22
US-2014-128447,2014-11-11,2014-11-18,Standard Class,MC-17845,OFF-BI-10001543,28.79,1,0.2,10.08
US-2011-131275,2011-03-18,2011-03-24,Standard Class,SC-20050,FUR-FU-10004597,111.0,2,0.0,14.43
US-2011-131275,2011-03-18,2011-03-24,Standard Class,SC-20050,TEC-MA-10001148,1279.97,4,0.2,415.99
US-2011-131275,2011-03-18,2011-03-24,Standard Class,SC-20050,OFF-ST-10000078,1856.19,7,0.0,334.11
CA-2013-149349,2013-11-13,2013-11-14,First Class,SP-20650,FUR-FU-10001037,22.75,6,0.6,-8.53
CA-2014-115119,2014-10-27,2014-10-31,Standard Class,SC-20440,TEC-PH-10001433,61.54,1,0.4,-13.33
CA-2014-115119,2014-10-27,2014-10-31,Standard Class,SC-20440,OFF-BI-10003007,81.44,7,0.7,-65.15
CA-2012-125563,2012-04-11,2012-04-17,Standard Class,PR-18880,FUR-FU-10001290,67.36,2,0.2,10.1
CA-2012-125563,2012-04-11,2012-04-17,Standard Class,PR-18880,FUR-FU-10000087,54.53,3,0.2,14.31
CA-2012-113152,2012-12-25,2012-12-30,Standard Class,JK-15625,TEC-AC-10002049,843.9,2,0.0,371.32
CA-2012-113152,2012-12-25,2012-12-30,Standard Class,JK-15625,FUR-BO-10002613,449.57,2,0.2,56.2
CA-2014-165155,2014-09-22,2014-09-24,First Class,BM-11575,OFF-ST-10004950,15.51,1,0.0,3.88
CA-2011-163412,2011-12-20,2011-12-23,Second Class,SM-20950,FUR-CH-10004875,192.19,3,0.1,36.3
CA-2012-159590,2012-07-18,2012-07-21,First Class,KC-16255,OFF-AR-10003190,5.76,2,0.0,1.61
CA-2011-116190,2011-07-26,2011-08-01,Standard Class,SG-20470,FUR-CH-10000553,67.88,2,0.0,18.33
CA-2011-116190,2011-07-26,2011-08-01,Standard Class,SG-20470,OFF-LA-10002762,162.89,13,0.0,76.56
CA-2011-116190,2011-07-26,2011-08-01,Standard Class,SG-20470,FUR-FU-10000719,25.71,3,0.0,9.26
CA-2011-168473,2011-12-26,2012-01-01,Standard Class,TB-21520,OFF-ST-10000563,191.88,6,0.0,19.19
CA-2014-168389,2014-12-12,2014-12-18,Standard Class,DV-13045,FUR-TA-10004289,721.88,6,0.45,-420.0
CA-2014-168389,2014-12-12,2014-12-18,Standard Class,DV-13045,TEC-PH-10003555,73.57,4,0.2,-16.55
CA-2014-168389,2014-12-12,2014-12-18,Standard Class,DV-13045,OFF-AR-10001958,13.58,1,0.2,1.36
CA-2014-168389,2014-12-12,2014-12-18,Standard Class,DV-13045,FUR-CH-10000225,64.78,1,0.2,-12.15
CA-2011-130421,2011-03-03,2011-03-07,Standard Class,SC-20020,OFF-AP-10002534,176.77,3,0.8,-459.61
CA-2014-142125,2014-10-22,2014-10-28,Standard Class,JB-15400,OFF-BI-10000301,38.82,6,0.0,19.41
CA-2014-142125,2014-10-22,2014-10-28,Standard Class,JB-15400,OFF-BI-10003460,21.9,5,0.0,10.51
CA-2014-141138,2014-11-11,2014-11-17,Standard Class,GH-14425,TEC-AC-10001772,111.79,7,0.0,43.6
CA-2014-152135,2014-03-17,2014-03-19,Second Class,MG-17650,TEC-PH-10003505,445.44,8,0.4,-81.66
CA-2013-151974,2013-09-23,2013-09-30,Standard Class,RD-19660,OFF-LA-10004484,16.52,5,0.2,5.37
CA-2014-154102,2014-02-07,2014-02-14,Standard Class,SN-20560,OFF-PA-10001593,29.9,5,0.0,13.46
CA-2012-139780,2012-12-31,2013-01-02,Second Class,AH-10690,OFF-BI-10004139,116.4,8,0.0,52.38
CA-2013-114748,2013-10-10,2013-10-15,Standard Class,MZ-17335,OFF-AR-10001315,1.41,1,0.2,0.16
CA-2013-114748,2013-10-10,2013-10-15,Standard Class,MZ-17335,FUR-FU-10001488,169.57,2,0.2,0.0
US-2011-115189,2011-12-30,2012-01-03,Second Class,AR-10345,TEC-PH-10002170,251.96,6,0.4,-50.39
US-2011-115189,2011-12-30,2012-01-03,Second Class,AR-10345,FUR-TA-10004575,523.76,3,0.4,-192.05
CA-2013-163594,2013-04-13,2013-04-15,First Class,JF-15295,OFF-PA-10000809,19.44,3,0.0,9.33
CA-2013-163594,2013-04-13,2013-04-15,First Class,JF-15295,FUR-CH-10000225,194.35,3,0.2,-36.44
CA-2013-163594,2013-04-13,2013-04-15,First Class,JF-15295,OFF-BI-10003707,36.62,3,0.2,13.73
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,DS-13180,TEC-PH-10004539,340.18,3,0.4,-73.71
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,DS-13180,OFF-FA-10004076,12.67,8,0.2,2.69
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,DS-13180,OFF-BI-10003166,6.89,2,0.7,-5.05
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,DS-13180,OFF-ST-10002301,32.54,2,0.2,-7.73
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,DS-13180,FUR-CH-10002647,347.8,7,0.3,-24.84
CA-2014-161851,2014-04-16,2014-04-18,First Class,BP-11095,OFF-BI-10004654,15.57,3,0.7,-11.94
CA-2012-110345,2012-03-09,2012-03-11,Second Class,TG-21310,OFF-LA-10001175,4.61,2,0.2,1.67
CA-2011-107769,2011-10-28,2011-11-01,Standard Class,BT-11395,TEC-PH-10001336,257.98,2,0.0,74.81
US-2014-123862,2014-01-08,2014-01-10,Second Class,JF-15190,OFF-ST-10000760,153.78,11,0.0,44.6
US-2014-123862,2014-01-08,2014-01-10,Second Class,JF-15190,OFF-ST-10002301,61.02,3,0.0,0.61
US-2014-123862,2014-01-08,2014-01-10,Second Class,JF-15190,OFF-SU-10004884,110.11,7,0.0,31.93
US-2014-123862,2014-01-08,2014-01-10,Second Class,JF-15190,OFF-FA-10003112,7.89,1,0.0,3.55
CA-2014-100580,2014-08-14,2014-08-21,Standard Class,MK-17905,OFF-BI-10000069,36.02,3,0.2,11.71
US-2014-145597,2014-11-03,2014-11-06,First Class,GG-14650,OFF-AR-10001958,54.34,4,0.2,5.43
CA-2011-132787,2011-09-19,2011-09-23,Standard Class,MC-18130,OFF-ST-10001321,92.52,6,0.0,24.98
CA-2012-136224,2012-05-31,2012-05-31,Same Day,ML-18265,OFF-AR-10003504,10.27,3,0.2,1.16
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,OFF-ST-10000419,40.74,3,0.0,0.41
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,OFF-LA-10004559,14.4,5,0.0,7.06
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,TEC-PH-10001644,149.95,5,0.0,41.99
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,OFF-SU-10004782,16.9,2,0.0,5.07
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,OFF-PA-10002250,17.61,3,0.0,8.45
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,OFF-AP-10001394,378.0,2,0.0,136.08
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,OFF-PA-10001838,17.64,3,0.0,8.64
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,OFF-ST-10004340,373.08,6,0.0,100.73
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,FUR-FU-10003664,1336.44,14,0.0,387.57
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,AG-10270,TEC-PH-10004897,29.97,3,0.0,0.3
CA-2014-108035,2014-11-30,2014-12-04,Standard Class,TT-21070,FUR-CH-10000454,390.37,2,0.2,48.8
CA-2014-108035,2014-11-30,2014-12-04,Standard Class,TT-21070,FUR-FU-10004017,101.52,5,0.2,19.04
CA-2014-160031,2014-12-05,2014-12-08,Second Class,LT-16765,OFF-PA-10000241,74.35,3,0.2,23.24
CA-2014-147844,2014-05-03,2014-05-07,Standard Class,DD-13570,OFF-PA-10003016,15.7,5,0.0,7.06
CA-2014-147844,2014-05-03,2014-05-07,Standard Class,DD-13570,OFF-AR-10001615,59.52,3,0.0,15.48
CA-2014-147844,2014-05-03,2014-05-07,Standard Class,DD-13570,OFF-PA-10002713,34.4,5,0.0,15.82
CA-2013-110975,2013-12-26,2013-12-31,Standard Class,DB-12970,FUR-TA-10002958,313.18,2,0.4,-120.05
CA-2013-110975,2013-12-26,2013-12-31,Standard Class,DB-12970,FUR-CH-10003746,866.65,3,0.1,173.33
CA-2011-141649,2011-09-30,2011-09-30,Same Day,DM-12955,OFF-AP-10003217,795.41,6,0.2,59.66
CA-2011-124807,2011-07-12,2011-07-15,Second Class,ME-17725,OFF-PA-10001526,35.86,9,0.2,13.0
CA-2011-124807,2011-07-12,2011-07-15,Second Class,ME-17725,TEC-AC-10002857,23.84,4,0.2,3.28
CA-2013-110009,2013-09-09,2013-09-14,Standard Class,TR-21325,FUR-FU-10003039,43.13,1,0.0,14.66
CA-2013-110009,2013-09-09,2013-09-14,Standard Class,TR-21325,OFF-PA-10002615,30.87,7,0.0,14.2
CA-2014-168172,2014-08-07,2014-08-11,Standard Class,SH-20395,OFF-SU-10002573,70.12,4,0.0,21.04
CA-2012-100146,2012-05-14,2012-05-19,Standard Class,CB-12535,FUR-BO-10004015,509.96,5,0.15,42.0
CA-2012-100146,2012-05-14,2012-05-19,Standard Class,CB-12535,FUR-FU-10001979,122.91,3,0.0,34.41
CA-2012-100146,2012-05-14,2012-05-19,Standard Class,CB-12535,FUR-CH-10003833,97.57,2,0.2,-6.1
CA-2012-100146,2012-05-14,2012-05-19,Standard Class,CB-12535,FUR-CH-10004495,722.35,3,0.2,81.26
CA-2014-152079,2014-01-21,2014-01-22,First Class,ML-17410,OFF-LA-10001613,11.52,5,0.2,4.18
CA-2013-129728,2013-05-31,2013-06-07,Standard Class,JG-15310,FUR-FU-10003247,167.84,8,0.0,11.75
CA-2011-121769,2011-04-08,2011-04-12,Standard Class,JS-15880,FUR-TA-10004442,172.11,1,0.4,-94.66
CA-2011-103058,2011-07-23,2011-07-24,First Class,AG-10270,TEC-AC-10001314,99.98,2,0.0,8.0
CA-2014-121125,2014-05-31,2014-06-04,Standard Class,MG-17890,TEC-PH-10001619,156.79,1,0.2,17.64
CA-2014-121125,2014-05-31,2014-06-04,Standard Class,MG-17890,TEC-AC-10002323,35.36,2,0.2,-3.09
CA-2014-121125,2014-05-31,2014-06-04,Standard Class,MG-17890,FUR-FU-10000820,13.59,1,0.2,-0.34
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,FUR-CH-10004287,386.68,2,0.3,-5.52
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,TEC-AC-10000474,379.96,5,0.2,47.5
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,TEC-PH-10001494,539.91,3,0.4,-116.98
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,OFF-PA-10004996,41.24,5,0.2,13.92
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,OFF-BI-10004318,51.9,1,0.7,-41.52
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,OFF-ST-10002574,552.56,5,0.2,-138.14
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,OFF-BI-10002353,23.16,5,0.7,-15.44
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,OFF-ST-10003641,126.08,2,0.2,-28.37
US-2013-114013,2013-03-14,2013-03-16,Second Class,SC-20770,TEC-MA-10001148,449.1,3,0.7,-643.71
CA-2014-135069,2014-04-11,2014-04-15,Standard Class,BS-11755,OFF-AP-10000026,195.1,4,0.2,21.95
CA-2014-135069,2014-04-11,2014-04-15,Standard Class,BS-11755,FUR-FU-10003878,36.67,3,0.2,6.42
CA-2013-101693,2013-06-26,2013-06-28,Second Class,LC-17140,FUR-CH-10001146,85.25,2,0.3,-6.09
CA-2013-101693,2013-06-26,2013-06-28,Second Class,LC-17140,FUR-FU-10003919,32.71,2,0.6,-26.17
US-2011-164763,2011-03-17,2011-03-21,Standard Class,MH-17440,OFF-BI-10000605,11.43,3,0.0,5.37
US-2011-164763,2011-03-17,2011-03-21,Standard Class,MH-17440,OFF-BI-10000309,30.44,2,0.0,14.92
US-2011-164763,2011-03-17,2011-03-21,Standard Class,MH-17440,OFF-PA-10003349,12.96,2,0.0,6.35
US-2011-164763,2011-03-17,2011-03-21,Standard Class,MH-17440,OFF-PA-10003063,16.0,4,0.0,7.68
US-2011-164763,2011-03-17,2011-03-21,Standard Class,MH-17440,OFF-AP-10003971,32.67,3,0.0,8.49
CA-2011-161249,2011-08-09,2011-08-13,Standard Class,RD-19720,OFF-FA-10004838,4.46,3,0.2,-0.95
CA-2011-161249,2011-08-09,2011-08-13,Standard Class,RD-19720,OFF-BI-10001097,9.35,5,0.7,-6.54
CA-2012-148180,2012-07-26,2012-07-31,Standard Class,BP-11095,OFF-BI-10000605,9.14,3,0.2,3.09
CA-2012-148180,2012-07-26,2012-07-31,Standard Class,BP-11095,OFF-BI-10003314,23.14,6,0.2,8.39
CA-2012-148180,2012-07-26,2012-07-31,Standard Class,BP-11095,OFF-AR-10002067,99.2,5,0.0,25.79
CA-2011-165568,2011-02-16,2011-02-20,Standard Class,BF-11020,OFF-BI-10001031,21.36,5,0.2,7.21
CA-2012-145457,2012-03-24,2012-03-27,Second Class,CP-12085,FUR-FU-10003832,46.9,5,0.0,13.13
US-2014-163657,2014-09-03,2014-09-07,Standard Class,JL-15235,OFF-BI-10000138,18.72,5,0.2,6.55
US-2014-163657,2014-09-03,2014-09-07,Standard Class,JL-15235,FUR-TA-10004607,236.53,2,0.2,-2.96
CA-2012-120446,2012-11-16,2012-11-18,First Class,JG-15805,OFF-LA-10003148,18.9,3,0.0,8.69
CA-2011-109932,2011-12-09,2011-12-11,First Class,VP-21760,OFF-PA-10001804,10.69,2,0.2,3.74
CA-2011-109932,2011-12-09,2011-12-11,First Class,VP-21760,OFF-ST-10000036,237.1,3,0.2,20.75
CA-2014-127474,2014-02-04,2014-02-08,Second Class,RD-19810,OFF-PA-10001166,5.18,1,0.2,1.81
CA-2014-127474,2014-02-04,2014-02-08,Second Class,RD-19810,OFF-PA-10001033,65.58,2,0.2,23.77
CA-2014-127474,2014-02-04,2014-02-08,Second Class,RD-19810,FUR-FU-10004597,22.2,1,0.6,-26.08
CA-2014-127474,2014-02-04,2014-02-08,Second Class,RD-19810,OFF-PA-10000418,419.4,5,0.2,146.79
CA-2014-115448,2014-11-12,2014-11-15,First Class,MH-18025,FUR-FU-10004090,88.92,5,0.2,14.45
CA-2014-105669,2014-09-18,2014-09-23,Second Class,SJ-20125,OFF-AR-10000390,9.91,3,0.2,3.22
CA-2014-105669,2014-09-18,2014-09-23,Second Class,SJ-20125,FUR-CH-10003774,318.43,5,0.3,-77.33
CA-2014-105669,2014-09-18,2014-09-23,Second Class,SJ-20125,OFF-BI-10002412,5.8,5,0.8,-10.15
CA-2014-105669,2014-09-18,2014-09-23,Second Class,SJ-20125,TEC-PH-10002415,1415.76,6,0.2,88.48
CA-2014-134796,2014-06-26,2014-07-02,Standard Class,FM-14380,TEC-PH-10003505,148.48,2,0.2,16.7
CA-2013-137743,2013-07-31,2013-08-05,Standard Class,KH-16360,OFF-LA-10003663,9.25,4,0.2,3.12
CA-2013-137743,2013-07-31,2013-08-05,Standard Class,KH-16360,OFF-ST-10001780,1036.62,2,0.2,51.83
CA-2012-137974,2012-04-16,2012-04-18,First Class,LL-16840,TEC-PH-10002033,569.64,2,0.0,148.11
CA-2012-137974,2012-04-16,2012-04-18,First Class,LL-16840,OFF-BI-10001036,9.14,1,0.0,4.57
CA-2012-137974,2012-04-16,2012-04-18,First Class,LL-16840,FUR-FU-10001468,1196.86,7,0.0,119.69
CA-2012-137974,2012-04-16,2012-04-18,First Class,LL-16840,FUR-BO-10001519,523.26,9,0.0,125.58
US-2012-136987,2012-04-11,2012-04-14,Second Class,AR-10540,TEC-CO-10001943,639.97,4,0.2,215.99
US-2012-136987,2012-04-11,2012-04-14,Second Class,AR-10540,OFF-PA-10003127,52.76,2,0.0,24.27
CA-2012-138485,2012-02-27,2012-03-01,Second Class,NP-18670,TEC-AC-10002076,538.92,9,0.0,80.84
CA-2013-103709,2013-09-09,2013-09-16,Standard Class,LP-17095,OFF-AR-10003338,14.88,2,0.0,3.72
CA-2013-103709,2013-09-09,2013-09-16,Standard Class,LP-17095,OFF-PA-10004610,34.24,8,0.0,15.41
CA-2013-103709,2013-09-09,2013-09-16,Standard Class,LP-17095,OFF-ST-10001272,261.74,2,0.0,65.44
CA-2013-138282,2013-05-20,2013-05-24,Standard Class,AH-10690,OFF-AP-10001366,87.84,8,0.0,23.72
CA-2014-148985,2014-11-12,2014-11-16,Second Class,TB-21190,FUR-FU-10001424,34.92,4,0.0,11.87
CA-2011-138100,2011-09-15,2011-09-20,Standard Class,AA-10315,OFF-PA-10000349,14.94,3,0.0,7.02
CA-2011-138100,2011-09-15,2011-09-20,Standard Class,AA-10315,FUR-FU-10002456,14.56,2,0.0,6.26
CA-2012-100734,2012-09-15,2012-09-20,Standard Class,AC-10615,OFF-BI-10002609,3.58,4,0.7,-2.86
CA-2012-100734,2012-09-15,2012-09-20,Standard Class,AC-10615,OFF-ST-10001522,147.18,2,0.2,-29.44
CA-2013-139997,2013-07-02,2013-07-04,First Class,EM-14140,TEC-CO-10000971,1499.95,5,0.0,449.98
CA-2013-109652,2013-04-11,2013-04-16,Standard Class,QJ-19255,OFF-AR-10000034,13.57,4,0.2,3.22
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,ME-17320,FUR-CH-10004063,2573.82,9,0.0,746.41
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,ME-17320,OFF-BI-10004632,609.98,2,0.0,274.49
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,ME-17320,OFF-AR-10001662,5.48,2,0.0,1.48
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,ME-17320,TEC-PH-10004977,391.98,2,0.0,113.67
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,ME-17320,TEC-PH-10004539,755.96,4,0.0,204.11
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,ME-17320,OFF-FA-10001883,31.12,4,0.0,0.31
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,ME-17320,OFF-PA-10000955,6.54,1,0.0,3.01
CA-2013-124583,2013-09-02,2013-09-04,Second Class,LB-16795,OFF-EN-10002500,12.78,1,0.0,5.75
CA-2011-113964,2011-09-23,2011-09-30,Standard Class,JP-16135,OFF-BI-10004654,18.46,4,0.2,6.92
CA-2011-129938,2011-12-15,2011-12-17,Second Class,EB-13705,FUR-CH-10003774,445.8,7,0.3,-108.27
